lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,A_est.1.1,A_est.2.1,A_est.1.2,A_est.2.2,filtered_state.1.1,filtered_state.2.1,filtered_state.3.1,filtered_state.4.1,filtered_state.5.1,filtered_state.6.1,filtered_state.7.1,filtered_state.8.1,filtered_state.9.1,filtered_state.10.1,filtered_state.1.2,filtered_state.2.2,filtered_state.3.2,filtered_state.4.2,filtered_state.5.2,filtered_state.6.2,filtered_state.7.2,filtered_state.8.2,filtered_state.9.2,filtered_state.10.2,log_marginal
# Adaptation terminated
# Step size = 0.887452
# Diagonal elements of inverse mass matrix:
# 0.108906, 0.12301
-27.262564,0.76125274,0.88745175,3,7,0,30.067559,0.80894566,0.072766671,0.19105434,0.92723333,0.17084543,0.10726379,0.097086869,0.095510144,0.85032672,0.26821145,0.12402552,0.8566476,0.95236577,0.30544041,0.82915457,0.89273621,0.90291313,0.90448986,0.14967328,0.73178855,0.87597448,0.1433524,0.047634227,0.69455959,-6.7376278
-27.345375,0.98720108,0.88745175,3,7,0,27.957127,0.76730203,0.065494308,0.23269797,0.93450569,0.19936364,0.13228494,0.1195676,0.11723477,0.86154676,0.31113709,0.15514715,0.86926527,0.95563345,0.34838868,0.80063636,0.86771506,0.8804324,0.88276523,0.13845324,0.68886291,0.84485285,0.13073473,0.044366552,0.65161132,-6.6243818
-27.64047,0.98688692,0.88745175,2,3,0,27.718145,0.72429302,0.0596868,0.27570698,0.9403132,0.22672895,0.15825353,0.14332573,0.14017409,0.87030079,0.35067185,0.18740727,0.87922391,0.95781376,0.3872939,0.77327105,0.84174647,0.85667427,0.85982591,0.12969921,0.64932815,0.81259273,0.12077609,0.042186237,0.6127061,-6.5213217
-26.678291,0.93365272,0.88745175,3,7,0,28.503337,0.71911479,0.12625708,0.28088521,0.87374292,0.24326898,0.17486449,0.1587859,0.15512163,0.76372609,0.3303849,0.19656415,0.77631424,0.89927758,0.38394584,0.75673102,0.82513551,0.8412141,0.84487837,0.23627391,0.6696151,0.80343585,0.22368576,0.10072242,0.61605416,-6.5561558
-27.029715,0.96003287,0.88745175,2,7,0,27.220145,0.70006518,0.1939105,0.29993482,0.8060895,0.27118284,0.20441743,0.18683857,0.18233841,0.68225021,0.33293588,0.22139748,0.69644019,0.83211725,0.39074541,0.72881716,0.79558257,0.81316143,0.81766159,0.31774979,0.66706412,0.77860252,0.30355981,0.16788275,0.60925459,-6.6148952
-27.787179,0.94171477,0.88745175,2,3,0,27.91087,0.615261,0.1767686,0.384739,0.8232314,0.31850035,0.25862285,0.24016297,0.23459229,0.69338507,0.38965768,0.28136909,0.70966581,0.83003433,0.44526852,0.68149965,0.74137715,0.75983703,0.76540771,0.30661493,0.61034232,0.71863091,0.29033419,0.16996567,0.55473148,-6.3816003
-27.963738,0.99189877,0.88745175,3,7,0,28.128444,0.89183808,0.10597205,0.10816192,0.89402795,0.10792557,0.059451298,0.054755825,0.054312855,0.79967338,0.16477586,0.065258744,0.80285704,0.9324225,0.19933379,0.89207443,0.9405487,0.94524418,0.94568715,0.20032662,0.83522414,0.93474126,0.19714296,0.067577499,0.80066621,-7.0214121
-27.481494,0.98979845,0.88745175,2,7,0,28.505592,0.8465478,0.21202685,0.1534522,0.78797315,0.16299986,0.10074809,0.091285756,0.089893045,0.66887273,0.20355587,0.10720727,0.67567817,0.84123044,0.254282,0.83700014,0.89925191,0.90871424,0.91010695,0.33112727,0.79644413,0.89279273,0.32432183,0.15876956,0.745718,-7.119431
-27.481494,0.83584141,0.88745175,2,7,0,29.443341,0.8465478,0.21202685,0.1534522,0.78797315,0.16299986,0.10074809,0.091285756,0.089893045,0.66887273,0.20355587,0.10720727,0.67567817,0.84123044,0.254282,0.83700014,0.89925191,0.90871424,0.91010695,0.33112727,0.79644413,0.89279273,0.32432183,0.15876956,0.745718,-7.119431
-28.167947,0.95764284,0.88745175,3,7,0,28.60318,0.90204664,0.14803971,0.097953356,0.85196029,0.10311817,0.056211039,0.051885975,0.051497283,0.74195696,0.14542165,0.060291982,0.74502823,0.90064137,0.18263281,0.89688183,0.94378896,0.94811403,0.94850272,0.25804304,0.85457835,0.93970802,0.25497177,0.099358632,0.81736719,-7.1357793
-27.203725,0.97861178,0.88745175,3,7,0,28.397286,0.849478,0.17922816,0.150522,0.82077184,0.15497061,0.094244159,0.085512042,0.084295595,0.70360974,0.203035,0.10151216,0.70999557,0.86934399,0.25217859,0.84502939,0.90575584,0.91448796,0.91570441,0.29639026,0.796965,0.89848784,0.29000443,0.13065601,0.74782141,-7.0365453
-26.599095,0.95164176,0.88745175,2,7,0,27.842582,0.77917147,0.1159659,0.22082853,0.8840341,0.19986967,0.13274781,0.11998699,0.11763968,0.78124376,0.28306948,0.14959936,0.79065452,0.91518442,0.33256009,0.80013033,0.86725219,0.88001301,0.88236032,0.21875624,0.71693052,0.85040064,0.20934548,0.084815581,0.66743991,-6.7002885
-27.133054,0.8831435,0.88745175,1,3,0,27.998243,0.676411,0.18396365,0.323589,0.81603635,0.28394331,0.21854237,0.20050073,0.19565382,0.69107055,0.35049664,0.23769823,0.70600338,0.83681271,0.40795084,0.71605669,0.78145763,0.79949927,0.80434618,0.30892945,0.64950336,0.76230177,0.29399662,0.16318729,0.59204916,-6.5339587
-27.23696,0.87520428,0.88745175,3,7,0,28.502027,0.8629704,0.13669595,0.1370296,0.86330405,0.13698389,0.080275903,0.073153661,0.072285717,0.75575059,0.19379904,0.087811067,0.76088238,0.90604364,0.23749109,0.86301611,0.9197241,0.92684634,0.92771428,0.24424941,0.80620096,0.91218893,0.23911762,0.093956356,0.76250891,-6.983776
-27.670066,0.96731057,0.88745175,3,7,0,28.069919,0.68853962,0.066453128,0.31146038,0.93354687,0.25016752,0.18199266,0.16548709,0.16161031,0.85604382,0.37476073,0.21437101,0.86678848,0.94991773,0.41481425,0.74983248,0.81800734,0.83451291,0.83838969,0.14395618,0.62523927,0.78562899,0.13321152,0.05008227,0.58518575,-6.4476552
-26.856221,0.96740423,0.88745175,2,3,0,28.127775,0.68951637,0.14522209,0.31048363,0.85477791,0.26644974,0.19927486,0.18190557,0.17754124,0.73689024,0.34772638,0.22139347,0.75107352,0.87707098,0.40371056,0.73355026,0.80072514,0.81809443,0.82245876,0.26310976,0.65227362,0.77860653,0.24892648,0.12292902,0.59628944,-6.5076381
-26.68205,0.98845308,0.88745175,2,3,0,27.021112,0.72935367,0.1658286,0.27064633,0.8341714,0.24496921,0.17661047,0.16042352,0.15670669,0.71452523,0.31454517,0.1939477,0.72737947,0.86402204,0.37148917,0.75503079,0.82338953,0.83957648,0.84329331,0.28547477,0.68545483,0.8060523,0.27262053,0.13597796,0.62851083,-6.641424
-26.740044,0.9961296,0.88745175,2,3,0,26.767156,0.71087385,0.15814731,0.28912615,0.84185269,0.25564241,0.18773248,0.17091295,0.16686945,0.72247536,0.32983096,0.20706421,0.73602239,0.86820615,0.38659999,0.74435759,0.81226752,0.82908705,0.83313055,0.27752464,0.67016904,0.79293579,0.26397761,0.13179385,0.61340001,-6.5793317
-26.711871,1,0.88745175,3,7,0,26.817951,0.71161521,0.12941151,0.28838479,0.87058849,0.24882782,0.18059924,0.16417393,0.16033823,0.7589771,0.33527461,0.2026237,0.77196567,0.89536498,0.38940102,0.75117218,0.81940076,0.83582607,0.83966177,0.2410229,0.66472539,0.7973763,0.22803433,0.10463502,0.61059898,-6.5414672
-26.751253,0.98454286,0.88745175,3,7,0,27.084738,0.8210117,0.1242256,0.1789883,0.8757744,0.16969533,0.1062987,0.096226441,0.094677398,0.77129566,0.24109236,0.11835284,0.77862836,0.91228465,0.28853328,0.83030467,0.8937013,0.90377356,0.9053226,0.22870434,0.75890764,0.88164716,0.22137164,0.087715354,0.71146672,-6.8321604
-27.676892,0.84268433,0.88745175,2,3,0,28.514803,0.88427145,0.14616998,0.11572855,0.85383002,0.11936211,0.067392444,0.061776486,0.061186413,0.74397079,0.16755461,0.072864424,0.74799413,0.90043946,0.20843132,0.88063789,0.93260756,0.93822351,0.93881359,0.25602921,0.83244539,0.92713558,0.25200587,0.09956054,0.79156868,-7.0725017
-27.773163,0.90409125,0.88745175,2,3,0,29.209129,0.8596655,0.073135507,0.1403345,0.92686449,0.13149797,0.076180431,0.069536646,0.068761959,0.85128776,0.21245706,0.086571851,0.85531439,0.95473207,0.24503055,0.86850203,0.92381957,0.93046335,0.93123804,0.14871224,0.78754294,0.91342815,0.14468561,0.045267931,0.75496945,-6.8825056
-26.664685,1,0.88745175,2,3,0,27.672095,0.74370865,0.10942479,0.25629135,0.89057521,0.22347094,0.15506222,0.14037981,0.1373285,0.78901192,0.31548081,0.17610593,0.79996768,0.9172765,0.36556109,0.77652906,0.84493778,0.85962019,0.8626715,0.21098808,0.68451919,0.82389407,0.20003232,0.082723498,0.63443891,-6.598886
-26.687895,0.97781008,0.88745175,3,7,0,26.958628,0.77930722,0.10348465,0.22069278,0.89651535,0.19753954,0.13062187,0.11806188,0.11578099,0.79958358,0.28640626,0.14844122,0.80859564,0.92574885,0.33354304,0.80246046,0.86937813,0.88193812,0.88421901,0.20041642,0.71359374,0.85155878,0.19140436,0.074251146,0.66645696,-6.6855988
-26.898703,0.97468887,0.88745175,2,3,0,27.027841,0.83597978,0.15331347,0.16402022,0.84668653,0.1622827,0.10016041,0.09076341,0.089386946,0.73377282,0.22048372,0.10946154,0.74070693,0.88954679,0.26960552,0.8377173,0.89983959,0.90923659,0.91061305,0.26622718,0.77951628,0.89053846,0.25929307,0.11045321,0.73039448,-6.9320554
-27.108026,0.98982332,0.88745175,2,7,0,27.119111,0.67646981,0.10524316,0.32353019,0.89475684,0.26556155,0.19831574,0.18098796,0.17664947,0.79104352,0.36751551,0.2261755,0.80459712,0.91356603,0.41831645,0.73443845,0.80168426,0.81901204,0.82335053,0.20895648,0.63248449,0.7738245,0.19540288,0.086433969,0.58168355,-6.4394037
-27.98143,0.96424969,0.88745175,2,3,0,28.444151,0.72371065,0.27475831,0.27628935,0.72524169,0.27586699,0.20955859,0.19179213,0.18716108,0.61232497,0.3132755,0.2199311,0.62542908,0.76312043,0.36872861,0.72413301,0.79044141,0.80820787,0.81283892,0.38767503,0.6867245,0.7800689,0.37457092,0.23687957,0.63127139,-6.9009851
-26.90975,0.79628017,0.88745175,2,3,0,30.381374,0.74557975,0.087128727,0.25442025,0.91287127,0.21795776,0.14972291,0.13546802,0.13258524,0.8236168,0.32130882,0.17286098,0.8335344,0.93665182,0.36626679,0.78204224,0.85027709,0.86453198,0.86741476,0.1763832,0.67869118,0.82713902,0.1664656,0.063348175,0.63373321,-6.5837472
-27.609473,0.94038469,0.88745175,2,3,0,27.789329,0.69568741,0.066570239,0.30431259,0.93342976,0.24586102,0.17752911,0.16128614,0.15754178,0.85623296,0.36944267,0.20908219,0.86674568,0.95032018,0.40939914,0.75413898,0.82247089,0.83871386,0.84245822,0.14376704,0.63055733,0.79091781,0.13325432,0.049679817,0.59060086,-6.4620635
-26.655788,1,0.88745175,2,3,0,27.715415,0.7384581,0.16691104,0.2615419,0.83308896,0.2389316,0.1704427,0.15464937,0.15111952,0.71375309,0.30722016,0.18702248,0.72620699,0.86448657,0.36402394,0.7610684,0.8295573,0.84535063,0.84888048,0.28624691,0.69277984,0.81297752,0.27379301,0.13551343,0.63597606,-6.6685024
-26.578085,1,0.88745175,3,7,0,26.650511,0.77638865,0.11963582,0.22361135,0.88036418,0.202551,0.13521141,0.12222153,0.11979697,0.77591212,0.28463605,0.15206704,0.78556956,0.91176028,0.33490175,0.797449,0.86478859,0.87777847,0.88020303,0.22408788,0.71536395,0.84793296,0.21443044,0.08823972,0.66509825,-6.6974912
-27.272424,0.93764448,0.88745175,2,7,0,27.298182,0.8583044,0.17027544,0.1416956,0.82972456,0.14586438,0.087068635,0.079157912,0.07812604,0.71402353,0.19441579,0.093939714,0.71979113,0.87792228,0.24172756,0.85413562,0.91293136,0.92084209,0.92187396,0.28597647,0.80558421,0.90606029,0.28020887,0.12207772,0.75827244,-7.0431602
-31.924619,0.70953197,0.88745175,2,3,0,32.581482,0.94766244,0.27848277,0.052337563,0.72151723,0.067632278,0.034053137,0.032080969,0.031967292,0.60766793,0.079369448,0.034759223,0.60890467,0.80207795,0.10616144,0.93236772,0.96594686,0.96791903,0.96803271,0.39233207,0.92063055,0.96524078,0.39109533,0.19792205,0.89383856,-7.7585538
-27.566267,0.96575523,0.88745175,2,5,0,31.595157,0.86580737,0.090218726,0.13419263,0.90978127,0.12854021,0.074004165,0.067615053,0.066888105,0.82325062,0.20025332,0.082940712,0.82743712,0.94255827,0.23616837,0.87145979,0.92599584,0.93238495,0.93311189,0.17674938,0.79974668,0.91705929,0.17256288,0.057441733,0.76383163,-6.9188261
-27.201727,0.9775688,0.88745175,3,7,0,28.217915,0.67281433,0.18879744,0.32718567,0.81120256,0.28741133,0.22244588,0.20430554,0.1993703,0.68571831,0.35237297,0.24134848,0.70075366,0.83129117,0.40975888,0.71258867,0.77755412,0.79569446,0.8006297,0.31428169,0.64762703,0.75865152,0.29924634,0.16870883,0.59024112,-6.5333179
-27.713949,0.80577937,0.88745175,2,3,0,28.942218,0.62403939,0.10512403,0.37596061,0.89487597,0.2958371,0.23204256,0.21371314,0.20857594,0.78685301,0.40133284,0.26397741,0.80200135,0.90670242,0.45216271,0.7041629,0.76795744,0.78628686,0.79142406,0.21314699,0.59866716,0.73602259,0.19799865,0.093297581,0.54783729,-6.339722
-27.816661,1,0.88745175,3,7,0,28.37253,0.87070968,0.080270084,0.12929032,0.91972992,0.12324864,0.070166173,0.064226185,0.063580222,0.83956473,0.19706709,0.078960856,0.84328599,0.95015175,0.23006064,0.87675136,0.92983383,0.93577382,0.93641978,0.16043527,0.80293291,0.92103914,0.15671401,0.049848249,0.76993936,-6.9224518
-28.817249,0.94001307,0.88745175,2,3,0,29.596528,0.55061377,0.1263938,0.44938623,0.8736062,0.33967408,0.28441027,0.26635931,0.26056789,0.74720273,0.43439497,0.31651987,0.76421466,0.86998711,0.48637586,0.66032592,0.71558973,0.73364069,0.73943211,0.25279727,0.56560503,0.68348013,0.23578534,0.13001289,0.51362414,-6.2385874
-29.972872,0.75148391,0.88745175,1,1,0,30.416462,0.49797484,0.15923009,0.50202516,0.84076991,0.37386581,0.32779572,0.31153392,0.3058634,0.69573006,0.45019029,0.35539553,0.71254805,0.8151175,0.49990688,0.62613419,0.67220428,0.68846608,0.6941366,0.30426994,0.54980971,0.64460447,0.28745195,0.1848825,0.50009312,-6.1877578
-27.951213,1,0.88745175,2,3,0,29.568453,0.60594123,0.18152936,0.39405877,0.81847064,0.32498904,0.26643098,0.24804045,0.24238104,0.68722676,0.39434035,0.28896887,0.70358994,0.82259615,0.4494623,0.67501096,0.73356902,0.75195955,0.75761896,0.31277324,0.60565965,0.71103113,0.29641006,0.17740385,0.5505377,-6.3682996
-28.141873,0.99961096,0.88745175,3,7,0,28.234039,0.89723135,0.10257555,0.10276865,0.89742445,0.10274881,0.05596447,0.051667424,0.051282722,0.80491468,0.15853783,0.061363072,0.8077961,0.93532503,0.19152613,0.89725119,0.94403553,0.94833258,0.94871728,0.19508532,0.84146217,0.93863693,0.1922039,0.064674973,0.80847387,-7.0333274
-29.06732,0.97437241,0.88745175,2,3,0,29.201367,0.92526027,0.12013279,0.074739732,0.87986721,0.078293724,0.04038819,0.037787514,0.037612801,0.7798582,0.11812874,0.043235234,0.78163881,0.92413942,0.14689926,0.92170628,0.95961181,0.96221249,0.9623872,0.2201418,0.88187126,0.95676477,0.21836119,0.07586058,0.85310074,-7.1544616
-29.254612,0.97075649,0.88745175,2,3,0,30.294398,0.92355094,0.19161192,0.076449064,0.80838808,0.086399022,0.045388246,0.042262246,0.042029311,0.69089164,0.1139935,0.047567667,0.69306915,0.86808786,0.1478569,0.91360098,0.95461175,0.95773775,0.95797069,0.30910836,0.8860065,0.95243233,0.30693085,0.13191214,0.8521431,-7.3278426
-27.262844,0.94465538,0.88745175,3,7,0,30.672121,0.66741525,0.098594898,0.33258475,0.9014051,0.26951984,0.20260454,0.18509707,0.18064424,0.80056822,0.37600334,0.23216807,0.81413674,0.91878953,0.42553566,0.73048016,0.79739546,0.81490293,0.81935576,0.19943178,0.62399666,0.76783193,0.18586326,0.081210472,0.57446434,-6.416958
-27.67415,0.95722692,0.88745175,3,7,0,28.097495,0.68049571,0.068866968,0.31950429,0.93113303,0.25547317,0.18755397,0.1707438,0.16670542,0.8512157,0.37938577,0.22042068,0.86243064,0.94723286,0.42044627,0.74452683,0.81244603,0.8292562,0.83329458,0.1487843,0.62061423,0.77957932,0.13756936,0.052767143,0.57955373,-6.4322661
-26.925079,1,0.88745175,3,7,0,27.785871,0.6920474,0.17134997,0.3079526,0.82865003,0.2709413,0.20415371,0.18658507,0.18209176,0.70596773,0.34135276,0.22355577,0.72035138,0.85223388,0.39876646,0.7290587,0.79584629,0.81341493,0.81790824,0.29403227,0.65864724,0.77644423,0.27964862,0.14776612,0.60123354,-6.5523312
-26.754534,0.99575478,0.88745175,3,7,0,27.130216,0.82316346,0.13079569,0.17683654,0.86920431,0.16905318,0.10576134,0.095747542,0.094213851,0.76240185,0.23754724,0.11726217,0.76974043,0.90703818,0.28567423,0.83094682,0.89423866,0.90425246,0.90578615,0.23759815,0.76245276,0.88273783,0.23025957,0.092961815,0.71432577,-6.8494754
-26.543727,0.98639847,0.88745175,2,3,0,26.941478,0.77691465,0.13332256,0.22308535,0.86667744,0.20471001,0.13720847,0.12403588,0.12154851,0.75721036,0.28097802,0.15300795,0.76717239,0.89995538,0.33316656,0.79528999,0.86279153,0.87596412,0.87845149,0.24278964,0.71902198,0.84699205,0.23282761,0.10004462,0.66683344,-6.7187776
-27.17027,0.88640851,0.88745175,1,3,0,27.612011,0.84352118,0.18483477,0.15647882,0.81516523,0.16104542,0.099149635,0.089865315,0.088516652,0.6972615,0.20879703,0.10668018,0.70406142,0.86384139,0.25903436,0.83895458,0.90085036,0.91013468,0.91148335,0.3027385,0.79120297,0.89331982,0.29593858,0.13615861,0.74096564,-7.0313898
-26.741285,0.87371104,0.88745175,2,3,0,28.670823,0.70546422,0.13492777,0.29453578,0.86507223,0.25399598,0.18599873,0.16927121,0.16527761,0.75122931,0.33851964,0.20796547,0.76460066,0.88933601,0.39339345,0.74600402,0.81400127,0.83072879,0.83472239,0.24877069,0.66148036,0.79203453,0.23539934,0.11066399,0.60660655,-6.5331361
-27.608453,0.76404853,0.88745175,1,3,0,29.499105,0.78508324,0.057742957,0.21491676,0.94225704,0.18572557,0.12005785,0.10853752,0.10658201,0.87633855,0.29804313,0.14136305,0.88281871,0.96240641,0.33151197,0.81427443,0.87994215,0.89146248,0.89341799,0.12366145,0.70195687,0.85863695,0.11718129,0.037593586,0.66848803,-6.665935
-28.183057,0.97443047,0.88745175,3,7,0,28.395027,0.70961142,0.28253713,0.29038858,0.71746287,0.28812637,0.22325411,0.20509491,0.20014181,0.60625569,0.32429985,0.23370723,0.61968518,0.75268654,0.37882075,0.71187363,0.77674589,0.79490509,0.79985819,0.39374431,0.67570015,0.76629277,0.38031482,0.24731346,0.62117925,-6.8792191
-27.410987,0.83917484,0.88745175,2,3,0,29.723525,0.8536823,0.19624833,0.1463177,0.80375167,0.15400738,0.093475074,0.084830278,0.083634133,0.68515669,0.19701381,0.09991842,0.69141409,0.85555715,0.24629241,0.84599262,0.90652493,0.91516972,0.91636587,0.31484331,0.80298619,0.90008158,0.30858591,0.14444285,0.75370759,-7.0970281
-27.04182,1,0.88745175,2,3,0,27.599873,0.80367637,0.2071782,0.19632363,0.7928218,0.19847802,0.13147644,0.11883537,0.11652781,0.67296989,0.24651334,0.14098733,0.68234544,0.83881892,0.3015707,0.80152198,0.86852356,0.88116463,0.88347219,0.32703011,0.75348666,0.85901267,0.31765456,0.16118108,0.6984293,-6.9603036
-27.854904,0.93004109,0.88745175,2,3,0,28.280548,0.61344583,0.18344585,0.38655417,0.81655415,0.32129623,0.26197677,0.24354079,0.23792973,0.68601386,0.38984294,0.28403559,0.70226946,0.82254315,0.4452657,0.67870377,0.73802323,0.75645921,0.76207027,0.31398614,0.61015706,0.71596441,0.29773054,0.17745685,0.5547343,-6.3863901
-26.912927,0.90232639,0.88745175,3,7,0,28.886363,0.83851004,0.12489285,0.16148996,0.87510715,0.15578855,0.094899119,0.08609279,0.084858959,0.77096499,0.22280913,0.10518458,0.77731791,0.91336104,0.26841081,0.84421145,0.90510088,0.91390721,0.91514104,0.22903501,0.77719087,0.89481542,0.22268209,0.086638965,0.73158919,-6.8859906
-28.486601,0.79819215,0.88745175,2,3,0,29.501025,0.83303678,0.043812946,0.16696322,0.95618705,0.14865617,0.089245861,0.081084424,0.079997725,0.90430418,0.25460443,0.10498933,0.90810683,0.97399018,0.27949893,0.85134383,0.91075414,0.91891558,0.92000228,0.095695823,0.74539557,0.89501067,0.091893173,0.02600982,0.72050107,-6.7889695
-27.939956,0.97776794,0.88745175,2,3,0,29.205859,0.87751565,0.080967476,0.12248435,0.91903252,0.11760189,0.066148778,0.060677814,0.06011206,0.83859381,0.18850979,0.074162449,0.84202149,0.950007,0.22070657,0.88239811,0.93385122,0.93932219,0.93988794,0.16140619,0.81149021,0.92583755,0.15797851,0.049992998,0.77929343,-6.9438515
-28.152051,0.98165802,0.88745175,1,1,0,28.235182,0.882967,0.07627076,0.117033,0.92372924,0.11244932,0.062553145,0.057499856,0.057001762,0.84658549,0.18294484,0.07013807,0.84966857,0.95363725,0.21324133,0.88755068,0.93744685,0.94250014,0.94299824,0.15341451,0.81705516,0.92986193,0.15033143,0.046362752,0.78675867,-6.9555652
-28.340238,0.87385838,0.88745175,2,3,0,30.798732,0.88283035,0.068128454,0.11716965,0.93187155,0.11169213,0.062030384,0.057037584,0.056548994,0.86056361,0.18545452,0.069921865,0.86346255,0.95932251,0.21372611,0.88830787,0.93796962,0.94296242,0.94345101,0.13943639,0.81454548,0.93007814,0.13653745,0.040677487,0.78627389,-6.9474972
-28.391604,0.97918504,0.88745175,2,3,0,29.286849,0.84996738,0.049718163,0.15003262,0.95028184,0.13635431,0.079801992,0.072735031,0.071878101,0.89330838,0.23245203,0.09273358,0.89683606,0.97058765,0.25845295,0.86364569,0.92019801,0.92726497,0.9281219,0.10669162,0.76754797,0.90726642,0.10316394,0.029412348,0.74154705,-6.8387013
-27.196239,0.98657427,0.88745175,3,7,0,28.687466,0.6718402,0.18693568,0.3281598,0.81306432,0.28755071,0.22260333,0.20445927,0.19952054,0.68759372,0.35322911,0.24172761,0.70265736,0.83291019,0.41059781,0.71244929,0.77739667,0.79554073,0.80047946,0.31240628,0.64677089,0.75827239,0.29734264,0.16708981,0.58940219,-6.5275695
-27.02804,1,0.88745175,1,1,0,27.214604,0.68234294,0.17585547,0.31765706,0.82414453,0.27820688,0.21214591,0.19429333,0.18959839,0.70027841,0.34747812,0.23171892,0.71500968,0.84597042,0.40492191,0.72179312,0.78785409,0.80570667,0.81040161,0.29972159,0.65252188,0.76828108,0.28499032,0.15402958,0.59507809,-6.5351858
-27.299583,0.93161653,0.88745175,3,7,0,27.924739,0.71236353,0.22605614,0.28763647,0.77394386,0.27095121,0.20416452,0.18659546,0.18210187,0.65198043,0.32181915,0.21808757,0.66571224,0.80447701,0.37927051,0.72904879,0.79583548,0.81340454,0.81789813,0.34801957,0.67818085,0.78191243,0.33428776,0.19552299,0.62072949,-6.7231104
-27.312678,0.87035552,0.88745175,2,3,0,28.594089,0.78596296,0.234756,0.21403704,0.765244,0.21856549,0.15030771,0.13600497,0.1331037,0.64646622,0.26141669,0.15969241,0.65696242,0.81166042,0.31763698,0.78143451,0.84969229,0.86399503,0.8668963,0.35353378,0.73858331,0.84030759,0.34303758,0.18833958,0.68236302,-6.9825577
-28.422455,0.73743972,0.88745175,3,7,0,30.560255,0.66376991,0.051636934,0.33623009,0.94836307,0.26174053,0.19421098,0.17706939,0.17284326,0.88265114,0.40025024,0.23203046,0.89265879,0.96098205,0.43464899,0.73825947,0.80578902,0.82293061,0.82715674,0.11734886,0.59974976,0.76796954,0.10734121,0.039017954,0.56535101,-6.4015212
-30.320509,0.94156575,0.88745175,2,3,0,31.65233,0.72225894,0.38028905,0.27774106,0.61971095,0.30947734,0.24790926,0.22943314,0.22401357,0.54797223,0.32612352,0.25301776,0.55996353,0.67644181,0.37323595,0.69052266,0.75209074,0.77056686,0.77598643,0.45202777,0.67387648,0.74698224,0.44003647,0.32355819,0.62676405,-7.3240077
-29.084596,1,0.88745175,2,3,0,30.364115,0.70050449,0.32527967,0.29949551,0.67472033,0.30742213,0.24549292,0.2270259,0.22164495,0.5779,0.33461235,0.25381277,0.59097585,0.7136003,0.38531415,0.69257787,0.75450708,0.7729741,0.77835505,0.4221,0.66538765,0.74618723,0.40902415,0.2863997,0.61468585,-7.0001901
-26.976945,0.81888942,0.88745175,2,3,0,30.840914,0.76534011,0.2105343,0.23465989,0.7894657,0.22913194,0.16062443,0.1455193,0.14229341,0.66860952,0.28053897,0.17249699,0.68008389,0.82932127,0.33769571,0.77086806,0.83937557,0.8544807,0.85770659,0.33139048,0.71946103,0.82750301,0.31991611,0.17067873,0.66230429,-6.8458801
-28.163413,0.84582382,0.88745175,3,7,0,28.612716,0.76925162,0.04456853,0.23074838,0.95543147,0.19453069,0.1278973,0.11559892,0.11340275,0.90104561,0.31958567,0.15296564,0.90705296,0.97137082,0.34807902,0.80546931,0.8721027,0.88440108,0.88659725,0.098954388,0.68041433,0.84703436,0.092947042,0.028629176,0.65192098,-6.6229666
-27.978349,0.99820097,0.88745175,2,3,0,28.369518,0.72128739,0.051241505,0.27871261,0.94875849,0.22706246,0.15858172,0.14362912,0.14046719,0.8862035,0.35751264,0.1893947,0.89443775,0.96435611,0.39062546,0.77293754,0.84141828,0.85637088,0.85953281,0.1137965,0.64248736,0.8106053,0.10556225,0.035643894,0.60937454,-6.5135785
-28.363279,0.94391171,0.88745175,3,7,0,29.180171,0.88223279,0.066759309,0.11776721,0.93324069,0.11205169,0.062278443,0.057256949,0.056763859,0.86294828,0.18663312,0.070288991,0.86583708,0.96024028,0.21462098,0.88794831,0.93772156,0.94274305,0.94323614,0.13705172,0.81336688,0.92971101,0.13416292,0.039759718,0.78537902,-6.9445208
-26.627608,0.83288718,0.88745175,1,3,0,31.358209,0.74140206,0.16276295,0.25859794,0.83723705,0.23598255,0.16746289,0.15187049,0.14843218,0.71872807,0.30550286,0.18413545,0.73099493,0.86877099,0.36199221,0.76401745,0.83253711,0.84812951,0.85156782,0.28127193,0.69449714,0.81586455,0.26900507,0.13122901,0.63800779,-6.6690982
-27.89086,0.86240295,0.88745175,2,3,0,28.207092,0.60774791,0.11227777,0.39225209,0.88772223,0.3064531,0.24435673,0.22589563,0.22053339,0.77451017,0.40847688,0.27618724,0.79030779,0.89677641,0.46028364,0.6935469,0.75564327,0.77410437,0.77946661,0.22548983,0.59152312,0.72381276,0.20969221,0.10322359,0.53971636,-6.3154031
-29.708379,0.91730481,0.88745175,2,3,0,30.859075,0.72887811,0.35722676,0.27112189,0.64277324,0.2966663,0.23299553,0.21465148,0.20949546,0.55963432,0.31696903,0.23899572,0.57182377,0.69597007,0.36654586,0.7033337,0.76700447,0.78534852,0.79050454,0.44036568,0.68303097,0.76100428,0.42817623,0.30402993,0.63345414,-7.2429834
-29.216937,1,0.88745175,2,3,0,30.133924,0.69778559,0.33058596,0.30221441,0.66941404,0.31103907,0.2497514,0.2312715,0.2258236,0.57471568,0.3372489,0.25785363,0.58774534,0.7084089,0.38730152,0.68896093,0.7502486,0.7687285,0.7741764,0.42528432,0.6627511,0.74214637,0.41225466,0.2915911,0.61269848,-7.010786
